created_at,entry_id,ambient_temp,ambient_hum,pressure,water_temp,waver_level,ph
2025-08-18T09:20:29-06:00,3647,72.65525,56.213875,30.1312145,73.7515625,1,7.715750187
2025-08-18T09:41:54-06:00,3648,72.64175,57.1285,30.1247179,73.61796875,1,7.699263926
2025-08-18T09:52:28-06:00,3649,73.117625,56.529875,30.1235367,73.60390625,1,7.680422486
2025-08-18T10:03:02-06:00,3650,72.671,58.20125,30.12409039,73.57578125,1,7.722815727
2025-08-18T10:13:36-06:00,3651,72.456125,57.3339375,30.12213403,73.60390625,1,7.735769217
2025-08-18T10:24:10-06:00,3652,72.653,56.475375,30.12532695,73.53359375,1,7.703974286
2025-08-18T10:34:45-06:00,3653,72.384125,57.205375,30.12318603,73.56171875,1,7.723993317
2025-08-18T10:45:19-06:00,3654,72.38975,56.697,30.12086055,73.51953125,1,7.726348497
2025-08-18T11:06:43-06:00,3655,72.24575,57.48325,30.12263234,73.42109375,1,7.681600076
2025-08-18T11:17:17-06:00,3656,72.52475,56.616875,30.1211743,73.34375,1,7.678067306
2025-08-18T11:27:51-06:00,3657,72.40325,57.4575625,30.12069444,73.35078125,1,7.701619106
2025-08-18T11:38:25-06:00,3658,72.31775,57.3880625,30.11921794,73.2875,1,7.653337915
2025-08-18T11:49:00-06:00,3659,72.72275,56.619875,30.11580354,73.28046875,1,7.711039827
2025-08-18T11:59:34-06:00,3660,72.56525,57.81275,30.11318275,73.35078125,1,7.689843206
2025-08-18T12:10:08-06:00,3661,72.56525,57.029125,30.11080189,73.29453125,1,7.688665616
2025-08-18T12:20:43-06:00,3662,72.804875,56.6366875,30.10797809,73.30859375,1,7.693375976
2025-08-18T12:42:17-06:00,3663,72.611375,56.915625,30.10474825,73.29453125,1,7.679244896
2025-08-18T13:03:41-06:00,3664,72.746375,56.7623125,30.10028184,73.23125,1,7.648627555
2025-08-18T13:14:20-06:00,3665,72.6665,57.290375,30.09845467,73.29453125,1,7.675712125
2025-08-18T13:25:09-06:00,3666,72.822875,56.4225,30.09740266,73.23828125,1,7.671001765
2025-08-18T13:35:43-06:00,3667,72.92075,56.147125,30.09542785,73.26640625,1,7.648627555
2025-08-18T13:46:22-06:00,3668,72.869,56.622,30.09435739,73.2734375,1,7.641562014
2025-08-18T13:57:01-06:00,3669,72.766625,57.06075,30.09162586,73.22421875,1,7.656870685
2025-08-18T14:07:41-06:00,3670,72.861125,56.5796875,30.08985406,73.19609375,1,7.674534535
2025-08-18T14:18:20-06:00,3671,72.951125,56.5276875,30.0884883,73.18203125,1,7.648627555
2025-08-18T14:28:59-06:00,3672,72.905,57.430875,30.08732556,73.1890625,1,7.673356945
2025-08-18T14:39:38-06:00,3673,72.84875,57.29975,30.08385579,73.22421875,1,7.679244896
2025-08-18T14:50:17-06:00,3674,72.80375,57.0754375,30.08151184,73.203125,1,7.693375976
2025-08-18T15:00:57-06:00,3675,72.824,57.0749375,30.07955548,73.1609375,1,7.685132846
2025-08-18T15:11:36-06:00,3676,72.541625,58.6456875,30.07841119,73.11171875,1,7.692198386
2025-08-18T15:22:15-06:00,3677,72.471875,58.1208125,30.07601188,73.13984375,1,7.685132846
2025-08-18T15:26:08-06:00,3678,72.896,58.868,30.07029045,73.0625,1,7.658048275
2025-08-18T15:36:11-06:00,3679,72.647375,58.0613125,30.06910925,73.06953125,1,7.688665616
2025-08-18T15:46:50-06:00,3680,72.70925,59.04225,30.06827872,73.08359375,1,7.666291405
2025-08-18T15:57:25-06:00,3681,72.47075,59.365,30.06886932,73.0765625,1,7.681600076
2025-08-18T16:07:59-06:00,3682,72.705875,58.56875,30.06940455,73.1046875,1,7.678067306
2025-08-18T16:18:33-06:00,3683,72.604625,60.0985625,30.07211762,73.1046875,1,7.667468995
2025-08-18T16:39:57-06:00,3684,72.656375,59.4479375,30.08071822,73.11171875,1,7.692198386
2025-08-18T17:01:26-06:00,3685,72.509,58.6299375,30.07387096,73.0203125,1,7.681600076
2025-08-18T17:12:00-06:00,3686,72.620375,58.1915,30.06458747,73.01328125,1,7.681600076
2025-08-18T17:22:34-06:00,3687,72.336875,58.3934375,30.06019489,73.12578125,1,7.675712125
2025-08-18T17:33:08-06:00,3688,72.58775,57.1335,30.05585767,73.0203125,1,7.681600076
2025-08-18T17:43:42-06:00,3689,72.5585,57.4506875,30.04638962,73.09765625,1,7.669824175
2025-08-18T17:54:16-06:00,3690,72.307625,57.5148125,30.04770001,72.99921875,1,7.701619106
2025-08-18T18:04:51-06:00,3691,72.7655,56.2928125,30.05799859,72.9078125,1,7.695731156
2025-08-18T18:15:25-06:00,3692,72.671,57.14825,30.06192977,72.87265625,1,7.712217417
2025-08-18T18:47:35-06:00,3693,72.563,56.8379375,30.07942629,72.87265625,1,7.709862237
2025-08-18T18:58:09-06:00,3694,72.332375,56.6083125,30.08557222,72.84453125,1,7.720460547
2025-08-18T19:08:43-06:00,3695,72.65075,55.9555625,30.08758395,72.83046875,1,7.692198386
2025-08-18T19:19:17-06:00,3696,72.442625,56.5935625,30.0926225,72.81640625,1,7.744012348
2025-08-18T19:29:52-06:00,3697,72.4235,55.87875,30.09590771,72.753125,1,7.692198386
2025-08-18T19:40:25-06:00,3698,72.624875,55.667625,30.09819628,72.809375,1,7.715750187
2025-08-18T19:51:00-06:00,3699,72.35375,56.5209375,30.10421302,72.68984375,1,7.693375976
2025-08-18T20:33:58-06:00,3700,72.59,55.77925,30.14490903,72.67578125,1,7.706329466
2025-08-18T20:44:32-06:00,3701,72.552875,56.4265,30.15273447,72.66171875,1,7.713395007
2025-08-18T21:06:11-06:00,3702,72.689,56.361375,30.16511861,72.6265625,1,7.719282957
2025-08-18T21:16:45-06:00,3703,72.406625,57.89175,30.1717444,72.6546875,1,7.716927777
2025-08-18T21:27:19-06:00,3704,73.1615,57.0675625,30.17700443,72.71796875,1,7.738124397
2025-08-18T21:37:53-06:00,3705,73.55975,57.3754375,30.1789977,72.696875,1,7.732236447
2025-08-18T21:48:27-06:00,3706,73.5755,56.7765,30.18538356,72.71796875,1,7.727526087
2025-08-18T21:59:01-06:00,3707,72.653,59.6936875,30.18933319,72.70390625,1,7.746367528
2025-08-18T22:09:35-06:00,3708,73.1705,58.83125,30.19568214,72.696875,1,7.760498608
2025-08-18T22:20:21-06:00,3709,72.604625,59.486375,30.19726938,72.70390625,1,7.714572597
